	"X8294_w_01.isoforms.results"	"X8295_w_01.isoforms.results"	"X8296_w_01.isoforms.results"	"X8297_nos_01.isoforms.results"	"X8298_nos_01.isoforms.results"	"X8299_nos_01.isoforms.results"	"X8300_w_23.isoforms.results"	"X8301_w_23.isoforms.results"	"X8302_w_23.isoforms.results"	"X8303_nos_23.isoforms.results"	"X8304_nos_23.isoforms.results"	"X8305_nos_23.isoforms.results"
"FBtr0072888"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072901"	16.08	16.10	12.69	8.80	8.34	11.08	5.49	6.75	5.08	7.07	6.35	6.31
"FBtr0300773"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0345587"	25.64	19.56	22.26	26.51	24.32	26.93	22.84	18.89	19.57	20.91	19.04	22.73
"FBtr0072889"	92.33	108.50	87.96	97.76	78.94	82.49	10.94	15.49	16.91	12.11	15.14	10.43
"FBtr0072900"	46.34	65.55	68.06	54.03	41.77	52.98	38.69	38.21	29.21	37.79	40.24	42.64
"FBtr0289966"	15.70	19.42	26.08	24.03	25.28	26.68	16.01	17.68	22.15	23.52	30.98	23.00
"FBtr0331415"	9.92	5.42	7.12	0.00	14.52	0.00	1.79	0.00	1.84	9.20	3.96	4.14
"FBtr0331416"	0.00	1.10	1.14	0.00	0.00	1.30	0.00	0.96	1.77	1.37	0.00	0.91
"FBtr0072890"	43.18	35.05	33.63	42.44	41.50	44.41	34.77	30.04	25.74	46.15	42.71	46.73
"FBtr0072899"	57.87	56.47	52.57	54.77	57.37	48.91	38.62	34.68	36.67	37.38	32.35	28.79
"FBtr0072968"	0.48	0.60	2.29	0.00	0.00	0.40	1.47	2.29	3.17	0.10	0.00	0.00
"FBtr0072967"	0.08	0.00	0.05	0.00	0.04	0.00	0.22	0.08	0.14	0.04	0.16	0.19
"FBtr0072921"	2.53	1.04	1.75	0.65	1.07	0.00	1.81	0.72	0.71	0.89	0.31	0.37
"FBtr0072922"	0.00	0.00	0.00	20.01	8.81	9.32	3.16	5.42	4.24	1.00	3.54	1.25
"FBtr0072923"	49.57	39.67	43.32	18.66	22.53	29.67	6.15	3.79	3.56	10.83	7.00	6.80
"FBtr0344219"	1.61	2.37	1.02	0.00	0.00	0.00	3.07	1.11	0.26	0.00	0.00	0.00
"FBtr0072963"	0.19	0.00	1.64	0.00	0.00	0.28	0.32	0.21	0.62	0.41	0.66	0.21
"FBtr0072964"	1.59	2.48	3.34	2.76	3.93	7.29	3.27	6.15	7.06	9.43	12.36	9.80
"FBtr0072965"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.22	0.27
"FBtr0072966"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0306577"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00
"FBtr0331414"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072929"	31.43	29.91	35.30	23.52	24.84	21.33	28.97	29.06	30.67	29.16	26.81	24.93
"FBtr0072930"	1.04	7.86	8.06	2.39	3.79	3.65	3.34	2.89	5.41	1.93	6.30	3.79
"FBtr0302434"	28.32	19.41	16.89	19.58	26.77	19.99	6.95	10.70	7.12	20.85	17.27	17.86
"FBtr0072931"	26.43	17.06	17.67	16.63	13.01	16.98	25.02	19.98	20.04	17.52	12.85	21.11
"FBtr0072932"	0.43	1.88	0.99	1.66	1.02	1.23	0.89	1.17	0.43	0.71	0.98	4.88
"FBtr0072933"	3.16	1.62	3.80	5.48	4.79	6.17	8.88	8.15	5.63	10.59	8.36	10.28
"FBtr0072934"	47.51	26.84	33.64	25.21	27.93	34.80	47.57	42.79	44.43	34.00	33.00	55.84
"FBtr0072935"	73.12	58.95	40.35	91.12	78.03	92.07	131.56	101.62	102.23	116.85	101.62	103.55
"FBtr0072936"	0.00	0.00	6.31	0.00	0.00	0.00	0.00	8.75	3.99	0.00	3.87	4.63
"FBtr0290340"	1.29	1.15	1.04	1.60	1.41	1.88	0.73	2.37	1.30	0.47	2.27	1.32
"FBtr0072949"	0.09	0.00	0.32	0.00	0.00	1.78	0.49	0.68	0.56	0.00	0.21	0.75
"FBtr0072937"	0.86	0.64	2.08	0.20	0.16	1.03	2.32	4.57	3.02	0.68	0.30	0.84
"FBtr0333445"	0.12	0.13	0.16	0.00	0.00	0.00	0.14	0.24	0.25	0.00	0.31	0.00
"FBtr0072938"	1.43	2.40	6.59	0.00	0.00	0.38	2.05	2.49	3.59	0.00	0.29	0.06
"FBtr0303022"	0.29	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0333446"	0.00	0.00	0.22	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.50
"FBtr0345027"	0.00	0.04	0.00	0.00	0.00	0.00	0.40	1.95	0.78	0.35	0.21	0.74
"FBtr0072969"	441.55	375.52	357.36	448.74	470.60	466.70	731.02	725.19	831.51	631.20	662.15	700.44
"FBtr0073016"	67.65	56.82	55.21	61.77	58.11	70.20	27.17	25.82	26.71	42.97	37.53	37.53
"FBtr0073015"	37.19	45.56	37.64	35.05	33.96	37.52	7.91	9.20	12.21	13.34	15.05	12.92
"FBtr0301626"	73.34	74.46	66.50	73.57	64.50	71.22	12.01	13.09	19.28	22.50	24.54	20.42
"FBtr0072972"	57.82	51.07	43.26	50.70	40.75	48.05	9.56	10.53	10.27	32.13	26.50	26.79
"FBtr0072973"	0.53	0.47	0.26	0.38	0.78	0.72	0.34	0.00	0.00	0.69	0.31	0.96
"FBtr0333442"	3.11	2.57	1.46	0.59	2.07	3.40	1.13	0.93	0.35	2.21	2.66	0.17
"FBtr0073011"	0.04	0.08	0.40	0.00	0.00	0.69	0.68	0.17	0.16	0.52	0.11	0.81
"FBtr0073010"	0.00	0.05	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072977"	0.00	0.00	0.00	0.00	0.05	0.00	0.05	0.09	0.00	0.14	0.10	0.04
"FBtr0301497"	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072978"	42.31	39.53	41.34	35.66	35.05	37.07	51.01	50.23	46.69	42.95	41.00	44.49
"FBtr0072979"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332084"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072980"	0.06	0.02	0.11	0.05	0.04	0.03	0.06	0.05	0.00	0.03	0.01	0.03
"FBtr0332085"	0.00	0.02	0.00	0.05	0.04	0.03	0.00	0.05	0.00	0.03	0.01	0.03
"FBtr0340706"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00
"FBtr0072981"	68.62	53.47	47.82	55.23	38.31	51.31	14.63	7.15	6.27	20.19	12.31	12.16
"FBtr0345028"	68.62	53.47	47.82	55.23	38.31	51.31	14.63	7.15	6.27	20.19	12.31	12.16
"FBtr0345029"	49.58	62.96	61.84	45.13	61.70	56.05	62.52	64.16	65.22	54.56	62.96	55.36
"FBtr0073005"	85.28	89.81	78.33	80.22	72.38	77.20	23.97	24.52	25.64	36.98	37.08	35.63
"FBtr0072986"	3.37	3.01	1.79	0.77	1.98	0.81	0.00	0.51	1.11	1.56	1.87	2.11
"FBtr0072987"	4.77	5.69	5.75	5.46	3.33	4.53	2.16	2.53	2.90	2.62	3.32	3.56
"FBtr0072988"	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0072989"	0.00	0.00	0.34	0.00	0.00	0.00	1.55	1.74	0.58	0.47	0.42	0.00
"FBtr0072990"	91.65	85.01	87.87	82.81	85.57	77.34	110.80	108.84	121.01	112.86	111.69	103.57
"FBtr0072991"	1.92	2.98	0.74	1.33	2.80	1.03	4.23	1.29	1.44	3.14	1.05	2.61
"FBtr0072992"	84.50	64.33	74.34	71.66	56.98	64.64	88.87	62.99	58.39	58.71	36.02	58.72
"FBtr0072993"	0.68	0.31	1.61	0.00	0.81	1.17	2.26	2.46	2.00	2.12	1.31	2.53
"FBtr0072994"	9.62	7.92	6.93	6.08	2.07	3.47	13.62	11.20	12.99	6.08	6.81	12.59
"FBtr0072995"	0.00	0.00	0.36	0.00	0.00	0.57	0.00	0.38	0.31	0.46	0.33	0.37
"FBtr0072996"	0.00	0.00	0.68	0.00	0.42	0.41	1.02	0.96	0.52	1.83	0.55	2.36
"FBtr0072998"	8.84	7.82	18.32	1.28	14.01	18.57	15.25	34.48	28.99	29.82	35.32	26.49
"FBtr0072999"	32.74	35.97	21.01	21.85	19.87	19.88	51.27	35.75	21.60	16.99	21.94	22.54
"FBtr0073000"	0.00	3.61	0.00	8.02	7.48	0.00	10.70	0.00	0.00	1.88	3.90	0.00
"FBtr0073001"	2.13	1.27	2.16	4.44	6.92	6.89	4.71	1.02	1.43	8.10	7.10	9.06
"FBtr0073002"	0.92	2.93	2.96	0.80	3.96	2.17	2.11	5.40	5.65	6.91	4.23	7.60
"FBtr0073003"	0.00	1.79	2.74	0.00	1.90	2.63	0.00	2.64	2.44	5.28	1.89	3.89
"FBtr0113129"	34.79	22.55	11.03	45.48	33.38	31.94	21.44	24.01	30.16	35.24	32.84	26.62
"FBtr0113130"	8.57	0.13	10.24	0.01	0.00	7.49	0.15	14.21	12.21	6.46	8.09	11.79
"FBtr0113131"	4.13	1.56	2.59	5.16	3.61	4.16	5.33	2.64	3.48	4.22	5.51	5.80
"FBtr0332113"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073124"	0.19	0.04	0.27	0.20	0.06	2.21	1.96	0.23	0.48	2.13	0.46	1.62
"FBtr0073115"	57.17	47.12	48.59	50.20	40.83	50.77	24.78	18.49	16.85	21.36	18.66	18.69
"FBtr0073116"	2.16	4.92	2.58	3.73	4.28	3.34	2.74	1.99	2.86	4.15	3.27	1.86
"FBtr0073117"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0113132"	1.99	0.74	2.07	0.00	0.00	1.62	0.57	1.27	0.56	0.57	1.06	2.17
"FBtr0113133"	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00
"FBtr0309235"	0.61	0.31	0.96	0.86	0.73	1.08	0.00	0.10	0.10	0.06	0.17	0.22
"FBtr0333894"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.04	0.09
"FBtr0073023"	39.42	40.19	40.52	39.54	44.48	47.64	49.86	50.59	47.23	57.75	60.43	58.66
"FBtr0073114"	31.98	28.40	31.57	21.48	20.69	24.52	2.18	1.80	0.50	15.11	12.22	18.89
"FBtr0307308"	0.58	0.57	0.66	0.81	2.30	2.82	0.00	0.00	0.00	0.00	0.00	1.04
"FBtr0445725"	96.58	86.01	60.85	115.32	86.77	103.79	9.09	8.00	6.93	63.28	55.18	58.27
"FBtr0073027"	91.28	81.88	86.15	64.32	79.47	66.87	77.98	77.89	66.50	75.54	65.85	66.27
"FBtr0073028"	7.62	11.23	5.24	24.65	10.48	19.49	25.06	14.05	9.82	15.16	12.17	19.27
"FBtr0073112"	32.28	38.55	35.31	29.55	25.93	25.32	4.55	5.40	5.40	7.42	8.01	6.60
"FBtr0329990"	0.33	0.34	1.28	0.22	0.09	0.46	0.00	0.00	0.07	0.09	0.13	0.08
"FBtr0073111"	0.00	0.09	0.00	0.00	0.00	0.00	0.20	0.43	0.08	0.00	0.00	0.08
"FBtr0307018"	0.22	0.14	0.21	0.09	0.13	0.42	0.26	0.33	0.25	0.47	0.46	0.45
"FBtr0073038"	0.00	0.92	4.16	0.00	0.30	0.00	0.33	2.28	2.94	0.00	0.00	0.27
"FBtr0073039"	0.58	0.80	2.29	0.00	0.00	0.00	0.21	1.86	1.91	0.00	0.00	0.54
"FBtr0073109"	50.53	51.34	56.46	42.61	45.31	45.78	62.86	61.53	53.04	54.60	52.29	54.75
"FBtr0073108"	48.18	52.52	52.69	54.39	61.14	55.82	69.48	69.93	82.14	77.61	90.73	78.35
"FBtr0073042"	53.83	45.66	45.62	42.50	37.91	41.85	23.83	18.88	17.13	24.57	20.68	20.84
"FBtr0302302"	32.73	24.80	27.22	25.31	21.79	26.41	35.48	29.55	24.88	27.93	23.85	31.30
"FBtr0346807"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073043"	106.16	103.43	102.96	86.99	90.02	85.56	136.28	129.39	120.97	94.97	96.82	102.75
"FBtr0073095"	30.09	41.04	41.86	35.61	58.75	46.95	60.57	67.29	73.04	74.48	77.71	67.24
"FBtr0073097"	2405.54	2227.23	2344.70	2485.64	2631.20	2385.17	3251.84	3335.94	3363.24	3049.69	2994.59	2994.06
"FBtr0073098"	3.03	0.45	3.55	3.32	2.93	3.25	1.79	2.67	1.76	5.13	3.60	5.27
"FBtr0302300"	7.10	7.36	5.83	5.35	4.27	4.85	7.31	6.13	9.67	9.95	9.61	12.72
"FBtr0302301"	7.00	6.35	3.41	10.63	5.87	8.07	6.43	7.15	6.25	8.99	5.45	9.73
"FBtr0306567"	0.00	0.21	0.72	0.48	0.21	1.06	1.62	2.30	1.73	0.98	2.20	1.93
"FBtr0073044"	376.05	448.94	470.81	427.93	440.20	430.27	196.98	253.97	255.03	330.23	357.58	298.60
"FBtr0073045"	24.09	8.69	10.09	9.21	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073046"	35.38	30.21	28.66	32.74	25.44	31.45	5.03	5.73	5.07	5.87	7.27	6.53
"FBtr0308061"	12.43	10.49	12.08	10.39	9.11	14.28	2.26	1.73	2.97	2.31	2.08	2.39
"FBtr0073093"	124.11	109.61	111.45	110.47	103.52	102.02	100.39	88.35	64.87	98.14	78.58	89.16
"FBtr0073094"	65.14	65.14	64.25	59.48	62.49	66.44	56.32	48.50	45.86	62.05	51.95	57.99
"FBtr0073092"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308063"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.07	0.00
"FBtr0073050"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0331457"	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.12	0.34	0.24	0.00	0.00
"FBtr0331458"	0.14	0.07	0.17	0.00	0.00	0.44	0.40	0.00	0.00	0.29	0.00	0.13
"FBtr0073051"	0.00	0.05	0.00	0.00	0.00	1.55	0.29	0.05	0.28	1.91	0.24	0.39
"FBtr0073052"	0.00	0.00	0.00	0.00	0.00	0.93	0.85	0.00	0.36	1.89	0.00	1.04
"FBtr0308311"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308312"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.00
"FBtr0308313"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073053"	0.00	0.02	0.00	0.00	0.00	0.45	0.44	0.00	0.30	0.71	0.56	0.00
"FBtr0308314"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32
"FBtr0073086"	1.79	1.38	4.39	0.69	0.00	0.97	2.38	1.56	3.18	0.42	2.06	1.28
"FBtr0073087"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23
"FBtr0073088"	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.58	0.00	0.00	0.30	0.00
"FBtr0073089"	0.00	0.00	0.25	0.00	0.00	1.42	0.00	0.52	0.00	1.57	0.00	0.33
"FBtr0073090"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073054"	0.74	0.00	0.00	1.99	1.34	1.60	1.44	0.50	0.00	1.17	0.38	0.00
"FBtr0073055"	98.54	89.85	90.03	76.20	85.97	91.30	71.06	61.00	60.03	79.08	70.75	69.65
"FBtr0073056"	0.61	0.21	0.00	0.27	0.21	0.00	0.31	0.97	0.00	0.71	0.90	0.43
"FBtr0073057"	0.00	0.00	0.12	0.00	0.00	0.49	0.45	0.00	0.52	0.15	0.21	0.59
"FBtr0073058"	0.00	0.00	0.52	0.00	0.00	0.00	1.06	1.05	4.21	0.00	1.31	1.99
"FBtr0330103"	7.30	7.09	0.00	21.04	0.00	10.35	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0330104"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073062"	2.00	2.91	4.18	35.46	15.46	61.21	14.05	25.36	19.93	115.90	179.92	78.79
"FBtr0300753"	13.38	16.34	14.94	11.10	11.73	12.27	2.58	3.19	3.50	3.88	4.25	3.91
"FBtr0472668"	13.38	16.34	14.94	11.10	11.73	12.27	2.58	3.19	3.50	3.88	4.25	3.91
"FBtr0073063"	21.47	21.44	20.18	17.81	16.81	17.92	3.97	4.83	5.14	3.76	4.42	5.02
"FBtr0073064"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	1.32	1.71	3.21	0.62
"FBtr0073083"	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073084"	16.64	12.46	5.70	13.69	21.29	16.23	3.09	5.26	0.00	6.81	7.99	6.19
"FBtr0332058"	44.91	37.66	42.44	39.09	28.17	38.89	29.45	23.30	24.05	29.74	24.72	27.73
"FBtr0073066"	21.43	30.04	33.51	64.11	65.71	53.68	10.02	5.72	4.75	43.07	38.04	36.88
"FBtr0073067"	342.69	342.50	331.00	201.78	215.47	200.84	113.31	99.91	76.44	169.83	161.56	157.66
"FBtr0073068"	9.38	10.21	6.58	11.89	7.99	8.87	3.36	2.47	1.00	9.49	7.66	6.07
"FBtr0073069"	0.12	0.07	0.03	0.12	0.00	0.19	0.05	0.04	0.00	0.02	0.07	0.17
"FBtr0073082"	54.77	60.40	59.97	38.15	45.23	40.77	22.49	17.65	14.43	28.60	25.82	24.61
"FBtr0073075"	20.08	20.42	20.69	19.87	16.39	18.67	3.76	4.23	4.85	4.67	5.76	5.14
"FBtr0073076"	55.04	60.83	56.88	55.07	64.07	60.41	22.54	17.72	14.22	30.46	25.77	24.26
"FBtr0300749"	0.00	0.00	0.00	0.58	0.97	0.26	0.49	1.83	1.49	1.75	1.50	1.21
"FBtr0346532"	0.47	0.94	0.83	1.76	3.21	2.75	1.59	0.45	0.22	2.81	2.86	0.65
"FBtr0073077"	0.23	0.05	0.55	0.18	0.05	0.19	0.80	0.92	1.10	0.60	0.53	0.68
"FBtr0073143"	56.64	52.18	51.90	47.68	46.36	48.81	14.73	8.17	6.35	21.63	17.53	15.42
"FBtr0273204"	0.55	0.00	1.87	0.00	0.00	0.62	0.00	0.34	0.78	0.00	0.00	0.00
"FBtr0290290"	0.00	0.41	0.00	0.00	0.05	0.14	0.68	0.82	0.00	0.09	0.07	0.61
"FBtr0300062"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00
"FBtr0073139"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.10	0.00
"FBtr0303094"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05
"FBtr0073185"	27.33	26.59	28.54	32.11	30.81	28.52	27.05	23.65	20.49	24.75	20.45	23.33
"FBtr0073148"	30.76	29.06	33.38	28.43	27.86	27.73	20.36	14.09	11.72	19.69	16.28	16.05
"FBtr0073149"	93.99	85.25	87.45	88.30	99.19	100.74	130.63	118.50	116.16	130.02	129.45	137.97
"FBtr0073150"	10.17	10.09	9.54	9.00	9.81	8.25	17.45	20.52	15.52	11.76	13.38	13.69
"FBtr0114512"	0.00	0.05	0.00	0.20	0.05	0.05	0.28	0.15	0.14	0.36	1.03	0.81
"FBtr0073158"	37.93	37.25	44.46	38.29	43.54	36.17	44.63	47.17	45.14	46.89	47.69	49.23
"FBtr0330095"	37.93	37.25	44.46	38.29	43.54	36.17	44.63	47.17	45.14	46.89	47.69	49.23
"FBtr0073180"	9.59	9.84	10.30	13.62	15.84	14.61	13.02	10.82	12.85	17.34	19.42	19.58
"FBtr0073159"	164.93	161.75	160.69	185.55	184.74	186.48	120.66	105.82	101.03	187.49	187.36	201.02
"FBtr0073175"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073176"	192.36	196.76	181.72	207.27	198.10	204.86	24.14	20.28	16.50	71.24	53.50	38.94
"FBtr0333141"	2.82	1.73	2.06	1.71	0.48	1.31	0.91	0.28	0.51	1.43	0.58	0.46
"FBtr0073173"	58.33	61.32	59.97	53.25	51.20	48.09	7.19	5.67	4.51	17.00	16.15	11.88
"FBtr0345342"	0.74	0.31	0.00	0.91	0.72	0.28	0.00	0.00	0.15	0.71	0.54	0.28
"FBtr0073172"	0.08	0.16	0.90	0.00	0.00	0.00	0.33	1.08	0.47	0.23	0.58	0.21
"FBtr0073163"	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.17	0.00	0.00	0.00	0.00
"FBtr0333134"	0.10	0.05	0.02	0.00	0.03	0.05	0.13	0.07	0.09	0.05	0.10	0.04
"FBtr0073164"	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.16	0.00	0.00	0.00	0.16
"FBtr0073170"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0290224"	0.35	0.00	0.82	0.00	0.00	0.37	1.14	1.84	0.73	0.00	0.00	0.00
"FBtr0333139"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00
"FBtr0073166"	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.03	0.00	0.00	0.00	0.14
"FBtr0073167"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00
"FBtr0073168"	0.00	0.07	0.00	0.03	0.00	0.00	0.11	0.00	0.00	0.07	0.07	0.10
"FBtr0333137"	0.00	0.02	0.25	0.02	0.00	0.14	0.04	0.17	0.08	0.04	0.06	0.20
"FBtr0333138"	0.23	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.07	0.12	0.00	0.00
"FBtr0289977"	8.17	8.73	7.96	7.22	10.84	7.35	12.07	13.16	13.73	11.25	10.95	10.76
"FBtr0307170"	9.95	9.93	11.03	9.64	7.63	7.78	11.97	11.14	9.76	7.98	10.33	9.74
"FBtr0073193"	36.28	38.78	35.46	31.22	33.13	29.32	19.10	14.08	16.07	15.19	17.80	18.38
"FBtr0346806"	8.25	8.24	7.12	11.77	10.28	10.82	8.17	8.05	8.80	10.92	9.43	8.92
"FBtr0073283"	0.14	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073284"	0.09	0.00	0.16	0.09	0.00	0.00	0.00	0.12	0.06	0.00	0.00	0.06
"FBtr0309791"	2.11	1.06	4.21	0.41	0.45	0.53	2.73	4.73	4.88	1.14	0.87	1.00
"FBtr0310046"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0073197"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
"FBtr0344475"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0114509"	0.28	0.00	0.00	0.38	0.00	0.00	0.28	0.46	0.00	0.00	0.00	0.00
"FBtr0332982"	77.55	75.94	72.73	61.73	60.29	60.28	11.34	13.66	15.20	18.90	20.05	17.12
"FBtr0073203"	0.18	0.05	0.44	0.10	0.00	0.25	0.14	0.30	0.07	0.32	0.02	0.07
"FBtr0073281"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332981"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308361"	0.04	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00
"FBtr0308362"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308363"	0.69	0.26	1.84	0.10	0.00	0.53	1.03	1.47	1.42	0.60	0.54	1.38
"FBtr0345137"	0.58	0.17	1.06	0.00	0.00	1.69	2.66	1.79	0.82	1.40	0.33	1.63
"FBtr0073208"	0.23	0.16	0.27	0.00	0.00	0.16	0.33	0.36	0.74	0.38	0.06	0.07
"FBtr0073271"	2.69	2.13	1.70	1.80	1.81	2.69	2.75	3.25	2.02	2.86	2.75	2.75
"FBtr0073272"	17.73	14.90	15.30	10.45	8.77	9.49	14.65	8.45	9.23	8.35	4.93	8.20
"FBtr0073273"	0.00	0.27	0.00	0.00	0.00	1.74	0.21	0.00	0.00	0.00	1.60	0.81
"FBtr0300877"	0.49	0.00	0.47	0.00	0.17	0.59	0.80	0.00	0.74	0.46	1.07	0.90
"FBtr0302303"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00
"FBtr0302304"	0.00	0.00	0.00	0.15	0.00	1.84	1.46	5.03	3.60	4.65	2.98	1.97
"FBtr0310630"	0.75	1.18	1.72	0.63	0.66	0.66	1.58	1.86	0.56	0.79	0.89	0.94
"FBtr0073209"	17.43	13.80	12.47	13.08	6.02	13.60	13.13	14.59	11.18	10.85	7.35	11.31
"FBtr0073210"	45.88	38.10	41.47	43.48	41.34	46.28	50.37	44.56	35.90	43.77	41.55	46.70
"FBtr0073270"	133.49	137.54	152.01	78.06	75.61	81.73	151.99	145.74	122.46	79.87	70.96	77.30
"FBtr0310531"	0.92	1.16	1.83	0.00	0.00	1.47	1.16	9.06	10.48	0.00	0.00	1.21
"FBtr0073215"	0.34	0.00	0.00	0.00	0.00	0.32	0.24	0.07	0.00	0.00	0.00	0.45
"FBtr0332658"	0.00	0.13	0.36	0.00	0.00	0.08	0.00	0.20	0.49	0.26	0.16	0.00
"FBtr0301645"	0.21	0.05	0.56	0.10	0.14	0.46	0.40	0.64	0.48	0.55	0.93	1.08
"FBtr0073258"	0.07	0.28	0.28	0.00	0.36	0.34	0.22	0.39	0.76	0.51	1.08	1.15
"FBtr0300621"	0.12	0.04	0.23	0.20	0.09	0.15	0.58	0.59	0.72	0.57	0.70	0.82
"FBtr0073255"	0.00	0.00	0.00	0.00	0.00	0.22	0.26	0.03	0.07	0.46	0.06	0.22
"FBtr0073254"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.07
"FBtr0073253"	0.00	0.00	0.00	0.00	0.00	1.77	4.73	0.18	0.67	0.94	0.00	2.43
"FBtr0073252"	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.55	0.00	0.10	0.00	0.00
"FBtr0073223"	0.00	0.27	0.00	0.00	0.09	2.90	11.33	0.41	1.62	1.39	0.07	3.28
"FBtr0073225"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25
"FBtr0073226"	45.34	46.23	48.51	35.02	37.83	37.22	51.73	49.88	43.90	40.25	38.09	40.46
